run_accession	sample_accession	experiment_accession	study_accession	tax_id	scientific_name	fastq_ftp	sra_ftp	bam_ftp
SRR11825858	SAMN14978585	SRX8376569	PRJNA633959	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR118/058/SRR11825858/SRR11825858_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR118/058/SRR11825858/SRR11825858_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR118/058/SRR11825858	
SRR11825859	SAMN14978585	SRX8376568	PRJNA633959	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR118/059/SRR11825859/SRR11825859_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR118/059/SRR11825859/SRR11825859_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR118/059/SRR11825859	
SRR11825863	SAMN14978585	SRX8376564	PRJNA633959	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR118/063/SRR11825863/SRR11825863_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR118/063/SRR11825863/SRR11825863_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR118/063/SRR11825863	
SRR11825864	SAMN14978585	SRX8376563	PRJNA633959	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR118/064/SRR11825864/SRR11825864_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR118/064/SRR11825864/SRR11825864_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR118/064/SRR11825864	
SRR11825868	SAMN14978585	SRX8376559	PRJNA633959	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR118/068/SRR11825868/SRR11825868_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR118/068/SRR11825868/SRR11825868_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR118/068/SRR11825868	
SRR11825869	SAMN14978585	SRX8376558	PRJNA633959	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR118/069/SRR11825869/SRR11825869_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR118/069/SRR11825869/SRR11825869_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR118/069/SRR11825869	
SRR11825877	SAMN14978585	SRX8376550	PRJNA633959	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR118/077/SRR11825877/SRR11825877_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR118/077/SRR11825877/SRR11825877_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR118/077/SRR11825877	
SRR11825879	SAMN14978585	SRX8376548	PRJNA633959	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR118/079/SRR11825879/SRR11825879_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR118/079/SRR11825879/SRR11825879_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR118/079/SRR11825879	
SRR11825880	SAMN14978585	SRX8376547	PRJNA633959	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR118/080/SRR11825880/SRR11825880_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR118/080/SRR11825880/SRR11825880_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR118/080/SRR11825880	
SRR11825885	SAMN14978585	SRX8376542	PRJNA633959	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR118/085/SRR11825885/SRR11825885_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR118/085/SRR11825885/SRR11825885_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR118/085/SRR11825885	
SRR11825886	SAMN14978585	SRX8376541	PRJNA633959	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR118/086/SRR11825886/SRR11825886_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR118/086/SRR11825886/SRR11825886_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR118/086/SRR11825886	
SRR11825889	SAMN14978585	SRX8376538	PRJNA633959	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR118/089/SRR11825889/SRR11825889_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR118/089/SRR11825889/SRR11825889_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR118/089/SRR11825889	
SRR11825894	SAMN14978585	SRX8376533	PRJNA633959	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR118/094/SRR11825894/SRR11825894_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR118/094/SRR11825894/SRR11825894_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR118/094/SRR11825894	
SRR11825895	SAMN14978585	SRX8376532	PRJNA633959	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR118/095/SRR11825895/SRR11825895_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR118/095/SRR11825895/SRR11825895_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR118/095/SRR11825895	
SRR11825897	SAMN14978585	SRX8376530	PRJNA633959	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR118/097/SRR11825897/SRR11825897_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR118/097/SRR11825897/SRR11825897_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR118/097/SRR11825897	
SRR11825900	SAMN14978585	SRX8376526	PRJNA633959	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR118/000/SRR11825900/SRR11825900_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR118/000/SRR11825900/SRR11825900_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR118/000/SRR11825900	
SRR11825901	SAMN14978585	SRX8376525	PRJNA633959	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR118/001/SRR11825901/SRR11825901_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR118/001/SRR11825901/SRR11825901_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR118/001/SRR11825901	
SRR11825902	SAMN14978585	SRX8376524	PRJNA633959	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR118/002/SRR11825902/SRR11825902_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR118/002/SRR11825902/SRR11825902_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR118/002/SRR11825902	
SRR11825903	SAMN14978585	SRX8376523	PRJNA633959	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR118/003/SRR11825903/SRR11825903_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR118/003/SRR11825903/SRR11825903_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR118/003/SRR11825903	
SRR11825909	SAMN14978585	SRX8376517	PRJNA633959	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR118/009/SRR11825909/SRR11825909_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR118/009/SRR11825909/SRR11825909_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR118/009/SRR11825909	
SRR11825914	SAMN14978585	SRX8376512	PRJNA633959	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR118/014/SRR11825914/SRR11825914_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR118/014/SRR11825914/SRR11825914_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR118/014/SRR11825914	
SRR11825916	SAMN14978585	SRX8376510	PRJNA633959	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR118/016/SRR11825916/SRR11825916_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR118/016/SRR11825916/SRR11825916_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR118/016/SRR11825916	
