run_accession	sample_accession	experiment_accession	study_accession	tax_id	scientific_name	fastq_ftp	sra_ftp	bam_ftp
SRR9671446	SAMN12256087	SRX6431996	PRJNA554111	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR967/006/SRR9671446/SRR9671446_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR967/006/SRR9671446/SRR9671446_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR967/006/SRR9671446	
SRR9671460	SAMN12256070	SRX6431982	PRJNA554111	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR967/000/SRR9671460/SRR9671460_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR967/000/SRR9671460/SRR9671460_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR967/000/SRR9671460	
SRR9671468	SAMN12256105	SRX6431974	PRJNA554111	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR967/008/SRR9671468/SRR9671468_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR967/008/SRR9671468/SRR9671468_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR967/008/SRR9671468	
SRR9671474	SAMN12256107	SRX6431968	PRJNA554111	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR967/004/SRR9671474/SRR9671474_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR967/004/SRR9671474/SRR9671474_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR967/004/SRR9671474	
SRR9671477	SAMN12256095	SRX6431965	PRJNA554111	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR967/007/SRR9671477/SRR9671477_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR967/007/SRR9671477/SRR9671477_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR967/007/SRR9671477	
SRR9671478	SAMN12256092	SRX6431964	PRJNA554111	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR967/008/SRR9671478/SRR9671478_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR967/008/SRR9671478/SRR9671478_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR967/008/SRR9671478	
SRR9671480	SAMN12256090	SRX6431962	PRJNA554111	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR967/000/SRR9671480/SRR9671480_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR967/000/SRR9671480/SRR9671480_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR967/000/SRR9671480	
SRR9671482	SAMN12256088	SRX6431960	PRJNA554111	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR967/002/SRR9671482/SRR9671482_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR967/002/SRR9671482/SRR9671482_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR967/002/SRR9671482	
SRR9671483	SAMN12256089	SRX6431959	PRJNA554111	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR967/003/SRR9671483/SRR9671483_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR967/003/SRR9671483/SRR9671483_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR967/003/SRR9671483	
SRR9671490	SAMN12256045	SRX6431952	PRJNA554111	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR967/000/SRR9671490/SRR9671490_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR967/000/SRR9671490/SRR9671490_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR967/000/SRR9671490	
SRR9671494	SAMN12256047	SRX6431948	PRJNA554111	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR967/004/SRR9671494/SRR9671494_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR967/004/SRR9671494/SRR9671494_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR967/004/SRR9671494	
SRR9671499	SAMN12256028	SRX6431943	PRJNA554111	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR967/009/SRR9671499/SRR9671499_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR967/009/SRR9671499/SRR9671499_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR967/009/SRR9671499	
SRR9671503	SAMN12256032	SRX6431939	PRJNA554111	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR967/003/SRR9671503/SRR9671503_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR967/003/SRR9671503/SRR9671503_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR967/003/SRR9671503	
SRR9671505	SAMN12256034	SRX6431937	PRJNA554111	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR967/005/SRR9671505/SRR9671505_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR967/005/SRR9671505/SRR9671505_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR967/005/SRR9671505	
SRR9671506	SAMN12256112	SRX6431936	PRJNA554111	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR967/006/SRR9671506/SRR9671506_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR967/006/SRR9671506/SRR9671506_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR967/006/SRR9671506	
SRR9671507	SAMN12256113	SRX6431935	PRJNA554111	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR967/007/SRR9671507/SRR9671507_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR967/007/SRR9671507/SRR9671507_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR967/007/SRR9671507	
SRR9671508	SAMN12256108	SRX6431934	PRJNA554111	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR967/008/SRR9671508/SRR9671508_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR967/008/SRR9671508/SRR9671508_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR967/008/SRR9671508	
