run_accession	sample_accession	experiment_accession	study_accession	tax_id	scientific_name	fastq_ftp	sra_ftp	bam_ftp
SRR15040906	SAMN20058814	SRX11351704	PRJNA743718	2705415	human feces metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR150/006/SRR15040906/SRR15040906_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR150/006/SRR15040906/SRR15040906_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR150/006/SRR15040906	
SRR15040907	SAMN20058813	SRX11351703	PRJNA743718	2705415	human feces metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR150/007/SRR15040907/SRR15040907_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR150/007/SRR15040907/SRR15040907_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR150/007/SRR15040907	
SRR15040908	SAMN20058732	SRX11351702	PRJNA743718	2705415	human feces metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR150/008/SRR15040908/SRR15040908_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR150/008/SRR15040908/SRR15040908_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR150/008/SRR15040908	
SRR15040916	SAMN20058805	SRX11351694	PRJNA743718	2705415	human feces metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR150/016/SRR15040916/SRR15040916_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR150/016/SRR15040916/SRR15040916_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR150/016/SRR15040916	
SRR15040919	SAMN20058731	SRX11351691	PRJNA743718	2705415	human feces metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR150/019/SRR15040919/SRR15040919_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR150/019/SRR15040919/SRR15040919_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR150/019/SRR15040919	
SRR15040920	SAMN20058802	SRX11351690	PRJNA743718	2705415	human feces metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR150/020/SRR15040920/SRR15040920_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR150/020/SRR15040920/SRR15040920_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR150/020/SRR15040920	
SRR15040924	SAMN20058798	SRX11351686	PRJNA743718	2705415	human feces metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR150/024/SRR15040924/SRR15040924_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR150/024/SRR15040924/SRR15040924_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR150/024/SRR15040924	
SRR15040925	SAMN20058797	SRX11351685	PRJNA743718	2705415	human feces metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR150/025/SRR15040925/SRR15040925_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR150/025/SRR15040925/SRR15040925_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR150/025/SRR15040925	
SRR15040927	SAMN20058795	SRX11351683	PRJNA743718	2705415	human feces metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR150/027/SRR15040927/SRR15040927_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR150/027/SRR15040927/SRR15040927_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR150/027/SRR15040927	
SRR15040928	SAMN20058794	SRX11351682	PRJNA743718	2705415	human feces metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR150/028/SRR15040928/SRR15040928_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR150/028/SRR15040928/SRR15040928_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR150/028/SRR15040928	
SRR15040930	SAMN20058730	SRX11351680	PRJNA743718	2705415	human feces metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR150/030/SRR15040930/SRR15040930_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR150/030/SRR15040930/SRR15040930_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR150/030/SRR15040930	
SRR15040932	SAMN20058791	SRX11351678	PRJNA743718	2705415	human feces metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR150/032/SRR15040932/SRR15040932_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR150/032/SRR15040932/SRR15040932_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR150/032/SRR15040932	
SRR15040938	SAMN20058785	SRX11351672	PRJNA743718	2705415	human feces metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR150/038/SRR15040938/SRR15040938_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR150/038/SRR15040938/SRR15040938_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR150/038/SRR15040938	
SRR15040939	SAMN20058784	SRX11351671	PRJNA743718	2705415	human feces metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR150/039/SRR15040939/SRR15040939_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR150/039/SRR15040939/SRR15040939_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR150/039/SRR15040939	
SRR15040942	SAMN20058782	SRX11351668	PRJNA743718	2705415	human feces metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR150/042/SRR15040942/SRR15040942_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR150/042/SRR15040942/SRR15040942_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR150/042/SRR15040942	
SRR15040949	SAMN20058775	SRX11351661	PRJNA743718	2705415	human feces metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR150/049/SRR15040949/SRR15040949_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR150/049/SRR15040949/SRR15040949_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR150/049/SRR15040949	
SRR15040954	SAMN20058771	SRX11351656	PRJNA743718	2705415	human feces metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR150/054/SRR15040954/SRR15040954_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR150/054/SRR15040954/SRR15040954_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR150/054/SRR15040954	
SRR15040956	SAMN20058769	SRX11351654	PRJNA743718	2705415	human feces metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR150/056/SRR15040956/SRR15040956_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR150/056/SRR15040956/SRR15040956_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR150/056/SRR15040956	
SRR15040957	SAMN20058768	SRX11351653	PRJNA743718	2705415	human feces metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR150/057/SRR15040957/SRR15040957_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR150/057/SRR15040957/SRR15040957_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR150/057/SRR15040957	
SRR15040960	SAMN20058765	SRX11351650	PRJNA743718	2705415	human feces metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR150/060/SRR15040960/SRR15040960_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR150/060/SRR15040960/SRR15040960_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR150/060/SRR15040960	
SRR15040962	SAMN20058763	SRX11351648	PRJNA743718	2705415	human feces metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR150/062/SRR15040962/SRR15040962_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR150/062/SRR15040962/SRR15040962_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR150/062/SRR15040962	
SRR15040963	SAMN20058727	SRX11351647	PRJNA743718	2705415	human feces metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR150/063/SRR15040963/SRR15040963_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR150/063/SRR15040963/SRR15040963_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR150/063/SRR15040963	
SRR15040966	SAMN20058760	SRX11351644	PRJNA743718	2705415	human feces metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR150/066/SRR15040966/SRR15040966_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR150/066/SRR15040966/SRR15040966_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR150/066/SRR15040966	
SRR15040898	SAMN20058822	SRX11351712	PRJNA743718	2705415	human feces metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR150/098/SRR15040898/SRR15040898_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR150/098/SRR15040898/SRR15040898_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR150/098/SRR15040898	
SRR15040968	SAMN20058758	SRX11351642	PRJNA743718	2705415	human feces metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR150/068/SRR15040968/SRR15040968_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR150/068/SRR15040968/SRR15040968_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR150/068/SRR15040968	
SRR15040970	SAMN20058756	SRX11351640	PRJNA743718	2705415	human feces metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR150/070/SRR15040970/SRR15040970_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR150/070/SRR15040970/SRR15040970_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR150/070/SRR15040970	
SRR15040904	SAMN20058816	SRX11351706	PRJNA743718	2705415	human feces metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR150/004/SRR15040904/SRR15040904_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR150/004/SRR15040904/SRR15040904_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR150/004/SRR15040904	
SRR15040971	SAMN20058755	SRX11351639	PRJNA743718	2705415	human feces metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR150/071/SRR15040971/SRR15040971_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR150/071/SRR15040971/SRR15040971_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR150/071/SRR15040971	
SRR15040905	SAMN20058815	SRX11351705	PRJNA743718	2705415	human feces metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR150/005/SRR15040905/SRR15040905_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR150/005/SRR15040905/SRR15040905_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR150/005/SRR15040905	
SRR15040909	SAMN20058812	SRX11351701	PRJNA743718	2705415	human feces metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR150/009/SRR15040909/SRR15040909_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR150/009/SRR15040909/SRR15040909_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR150/009/SRR15040909	
SRR15040972	SAMN20058754	SRX11351638	PRJNA743718	2705415	human feces metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR150/072/SRR15040972/SRR15040972_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR150/072/SRR15040972/SRR15040972_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR150/072/SRR15040972	
SRR15040973	SAMN20058753	SRX11351637	PRJNA743718	2705415	human feces metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR150/073/SRR15040973/SRR15040973_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR150/073/SRR15040973/SRR15040973_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR150/073/SRR15040973	
